"Num.Leaves" "Colles.Like" "Sackin" "Cophenetic" "Num.Trees"
163 1387.61648747622 1889 53543.5 4
164 1451.10993934043 1916 72272.75 8
166 1927.31063729419 2346.75 91052 8
167 2014.36560164936 2403.66666666667 87390.6666666667 3
168 1273.4415339543 1915.5 60536.25 8
169 1906.95038023521 2345.36363636364 86010.7272727273 11
170 1964.52591561942 2394.83333333333 83924 6
171 2069.78598897717 2461.42857142857 97508.3571428571 14
172 1215.68181541919 1852.4 40335.4 5
173 1445.95536367264 2065.5 67183.5 2
174 1646.23751400201 2198.16666666667 88473.5 6
175 2055.22776897071 2504.25 93451.5 4
176 1975.32849752619 2422 69202.8 5
177 1944.56526543977 2395.57142857143 77492.2857142857 7
178 1182.93460208541 1931 67292 1
179 1180.66873103434 1868.66666666667 47497 3
180 1972.05578623909 2436.75 92374.375 8
181 1714.34169693488 2302.33333333333 94882 3
182 1506.89260453743 2136.8 63309 5
183 2198.11436545723 2677 120408.25 4
184 1231.45655952053 1897 57029 3
185 1576.76870954739 2113.6 74801.2 5
186 2455.04937470074 2863.2 117748.6 5
187 2352.67414365337 2735.2 116587 10
188 1274.26923209177 2085.33333333333 69605 3
189 1430.20845862385 2205.66666666667 68849 3
190 2378.94085481517 2796.83333333333 104171.833333333 6
191 1973.46064661115 2541.71428571429 92509.5714285714 7
192 2107.49333370787 2651.5 103910.5 4
193 1824.73911959041 2617 104940 1
194 1954.23486448174 2503 106306.333333333 6
195 1826.40917438969 2408.5 65824 2
196 3026.59764001164 3323 152301 3
197 2262.099886959 2765.77777777778 101036 9
198 1704.70772342968 2400.16666666667 88167.6666666667 6
199 3145.93133227822 3428 173100 1
200 1879.24566810815 2505.5 111672.5 2
201 2814.45996654022 3202.66666666667 129699.666666667 3
202 2100.83122806594 2673.66666666667 91608 3
203 1482.11562345181 1961 92028.5 2
204 1611.87519802657 2367.5 67565.5 2
205 2569.95809332002 3043.66666666667 124463.666666667 3
206 2110.26580371359 2712 102477.25 4
207 2721.57490762621 3150.33333333333 161826.333333333 3
208 2760.71920453974 3232.33333333333 169200.333333333 3
209 1887.23017368454 2598.66666666667 116406.833333333 6
210 2126.83477318125 2731.75 107229.5 4
211 1434.53469204915 2322.5 71415 4
212 3274.02357024453 3631 177810 4
213 1174.86196189102 2033 54262 1
214 4745.04930673513 4727.5 242473 2
215 2032.63836269193 2839.2 126167 5
216 2420.47055195021 3054 119294 1
217 1934.49760607491 2689.75 124718.75 4
218 2306.94141078654 3039 148025 1
219 2697.73415987564 3359.66666666667 154193 3
221 1490.46895372197 2344 44297 1
222 2676.38011530284 3335 168064 2
223 2035.73460374242 2778 118374 1
224 1990.07702991645 2878 117406 1
225 2587.1649399271 3220.5 106065 2
226 2264.26543668614 2993.33333333333 119980 3
227 2122.25652960325 3105 157669 1
228 2409.82190329606 3031 150771.75 4
229 2774.27088561545 3471 171360 2
231 2406.01236523793 3068 128620.5 2
232 151.470860509669 582 27682 1
233 3279.88217975965 3719 189180 1
234 1895.56695941377 2700 87544.25 4
235 2663.70828134506 3306 172858 1
237 3095.62813806174 3469.5 217668.833333333 6
239 2143.21355970292 3024 102703 1
240 4357.01708982464 4598 215969 2
241 1629.62479862907 2805 159638 2
242 3877.54349816457 4266 222388.8 5
243 4531.89358997152 4875.88888888889 319613.555555556 36
244 3025.73608355619 3556.8 159979 5
245 2652.22678013237 3239 107041 2
246 3419.33049908814 3982 204357.666666667 6
247 3438.70961320193 3969.5 193028.5 2
248 2610.25635427376 3306 166203 2
249 2491.81444137703 3290.5 146868.75 4
251 3285.54267477983 3973.5 247794 2
252 880.620628659604 2185 126514 1
253 5181.48142466881 5273.6 254376.6 5
254 609.294206462309 1947 73882 2
256 3451.83596281615 4102.5 263074 2
257 2715.06501224021 3771 222705.666666667 3
259 2513.56775321812 3329.75 158307.875 8
260 1431.02797252958 2123.66666666667 132395.666666667 3
261 631.771400049493 1396.66666666667 65764.6666666667 3
263 2499.39557593576 3450.33333333333 193490 3
264 2219.59111350693 3327 148858 1
265 2591.6186789464 3435.66666666667 197603.333333333 3
267 1751.13440180017 3000.5 135369.25 4
270 4564.9598340101 4987 287706 3
274 1723.91922410513 2901.5 91957.5 6
275 6581.45163958773 6429 400067 1
276 2594.8192740689 3548 163824 1
277 5363.13678868517 5646 379239 1
278 3308.00957097632 4531 294288 1
279 4208.84843994313 4861 305454.666666667 3
284 2066.79445987022 3125.75 176691.5 4
285 870.528128078983 2186.66666666667 162961.777777778 9
288 1811.11082719891 2958 187064 2
290 1650.52901318973 2580.25 151605.5 4
292 4258.99908873108 4988.5 377610.5 2
293 9072.93740274237 8562 761689 1
294 4550.50164729781 5003 185216 1
295 3377.85471352469 4412 238885.666666667 3
296 4124.62300046398 4882.5 292324.5 2
297 3271.50289430616 4158.54545454545 226883.787878788 33
299 2335.27729876983 3467.83333333333 196774 6
300 2189.1395645537 3598 146287 1
302 2610.12794235249 3706 112518 1
305 4302.37364886792 5070.5 320845.5 2
306 4038.93698215444 4770 263681 1
309 4177.99071906373 4921.66666666667 276296 3
310 4948.52702267121 5441 343698 1
311 3017.08337422465 4187.5 239836.5 2
312 2429.96217575275 3741 127520.333333333 3
314 11634.1626547445 10647 711532 1
315 3616.16768736436 4535.5 263896.5 2
316 3971.32369723524 4859 189330 1
317 3335.64914499041 4486 255714 1
319 4328.64738380814 5669 513381 1
321 4250.2932736266 5095 301782 1
322 2629.969786674 4074 181483 1
324 3609.8690294282 4597 230975.5 2
326 5533.2331029473 6096 438017.666666667 3
327 169.087756163641 669 52338 1
329 3122.96832985283 4470 201922 1
330 3542.29613108587 4920.5 354671 2
331 5945.38487041015 6500.33333333333 486649.666666667 3
332 1183.60792882499 2959 147051 2
333 3660.04744213552 4800 213757 2
334 731.448126827991 2378 149479 1
340 4311.51632575951 5405 275155 2
344 4628.32071107274 5484 366885 1
346 1379.49702889674 2699 115182 1
348 6504.90829816976 6955 563454 1
350 4920.46113081796 5701 336875 1
352 6076.87697520197 7010 641167 1
355 3070.87633361005 4447.5 165758.5 2
360 1346.38694963512 3017 105145 1
361 2958.58022846769 4884 351683 1
362 3880.98591673811 5153.5 367000 2
364 6103.34698763577 6966.75 576630 4
368 5397.58129232325 6165 420793 1
370 6588.46811255104 7155.5 349611.5 2
371 6504.90829816976 7145 555891 1
372 3195.68450419989 4787 257680 1
375 3586.74834139118 5047.66666666667 253114.666666667 3
376 3755.10585696091 5170 289576.75 4
377 12949.8576455621 11913 979790 1
378 6082.68337155236 7096 588346.8 5
385 7138.94230958188 7612 675044 1
388 6849.99119572907 7537.5 570199.5 2
389 4886.01662717988 5940 420030 1
390 2991.56892708533 4677 166555 1
391 2869.57989582396 4273.5 327247.5 2
395 10510.6764990431 10335 1097169 1
397 5505.11219893668 6599 296831 1
398 4429.30802338604 5588 289420 1
400 3210.6138451072 4462.5 256293 2
401 5146.76868351653 6432 581448.833333333 6
402 3126.06212898176 4809 130973 2
404 3101.70629057006 5160 325954 1
405 7869.93122012341 8429 767547 1
407 3917.46467066176 5624.5 308202 2
409 3545.23243000858 5291 154947 1
412 4221.79051998623 5932 320356 1
413 5773.06890605692 7033 530009 1
414 6982.02845967506 7687 704835 1
417 6527.87130059515 7285 207038 1
419 10585.9441181041 10340 820813 1
422 6220.42221256634 7262 631153 1
425 4464.96999540509 6246.33333333333 484319.666666667 6
429 5366.96395575607 6677 282389 1
432 6891.45217233047 7720 530955 1
434 6563.5915265902 7709 666452 2
439 5273.83622369755 6919 403078 1
445 7084.08624823234 8113 699936 1
448 2889.93090610958 5334 321389 1
449 3355.75842205352 6121 613631 1
453 3964.24732744518 5431.5 349293 2
454 8045.98090538472 8819 372569 1
456 6064.05510022196 7699.66666666667 698416 3
459 4849.60572286405 6606 672376 1
460 6286.75977512857 7432 576201 1
463 10033.5563375378 10191 485193 1
477 14018.9129806997 13449 1637702 3
482 6391.36900839979 7762 617009 1
486 12397.4698649958 12288 1464507 1
487 8002.60634524788 8871 401572 1
491 5144.98826564398 7049 530732 1
497 10739.03080094 11056 1209231 1
511 11054.1342231106 11597 1399018 1
513 12486.3451891978 12748 1468627 1
517 7741.37680564112 9095.5 1096234 2
536 14320.8927339491 14962.3333333333 2512165.33333333 3
545 10728.3997812986 11552.5 723250.5 2
559 9123.54105623536 10806 1603513 1
566 10011.8690574694 11208 1245113 1
573 10504.2978872583 11694 1393049 1
575 5394.60460682367 8167 543974 1
590 4631.58332374141 8274 1112571 1
591 12602.8611644674 13355 1736781 1
600 5079.45669461077 8341 954918.5 2
620 17378.9240894664 18815 2564464 2
627 14230.682891956 14691 2085311 1
639 51430.2240882601 43686.75 8212656.25 4
640 12718.2474995065 13910 2065347 3
651 20962.6697696657 20395 4214829 1
658 12874.405082101 14153 1910085.25 8
661 5144.52418571727 8790 716422 2
666 13709.1013385519 15327.6666666667 2374292.33333333 3
682 9824.33787099536 11871 881562 1
699 15234.2511461026 16232 1838992 1
767 13098.4793001487 15384.5 2251583.5 2
793 14015.0858136288 16152 1736958 1
797 8178.65603050919 11685 929024 1
802 16569.1810712352 18272 2638147 1
815 10781.5548795055 14095 1378847 1
826 18625.546411704 19962 3466856 1
913 44618.3894348867 39727 7723945 1
920 19512.598690581 21468 4406366 1
934 34843.3794950274 32464 7558947 1
977 9342.35552399378 15777 2508712 1
1194 34160.4427932649 34101.3333333333 8323517.33333333 3
1205 28210.6863407682 30212.5 6593888 2
1284 12548.6448636211 20456 3703635 1
1295 9203.43451239377 18460 3671218 1
1317 37076.3188605036 37916 11941594 1
1628 33270.8390696739 36648 6503946 1
1653 42086.0805563092 44670 15926126 1
2356 71821.8929748303 72499 11101219 1
2872 62144.263174886 70507 33513212 1
2957 64660.8857233063 78791 54379928.5 2
